,鄉鎮名稱,村里名稱,用電量_2011,用電量_2012,用電量_2013,用電量_2014,population_2011,population_2012,population_2013,population_2014,population_2015,人均用電量_2011,人均用電量_2012,人均用電量_2013,人均用電量_2014
117,大安區,光明里,1073959.0,963380.0,935729.0,1006976.0,4136.0,3915.0,3890.0,3852.0,3852.0,259.6612669245648,246.07407407407408,240.54730077120823,261.41640706126685
118,大安區,民炤里,2748015.0,2763812.0,2710693.0,2732889.0,8490.0,8404.0,8472.0,8467.0,8467.0,323.6766784452297,328.86863398381723,319.9590415486308,322.76945789535847
119,大安區,黎和里,1312051.0,1241351.0,1287391.0,1095694.0,4886.0,4930.0,4981.0,5011.0,5011.0,268.5327466230045,251.7953346855984,258.4603493274443,218.65775294352426
120,大安區,龍安里,1787057.0,1723237.0,1675421.0,1763354.0,8074.0,8129.0,8144.0,8404.0,8404.0,221.33477830071837,211.98634518390946,205.72458251473478,209.82317943836267
121,大安區,芳和里,1522497.0,1450424.0,1468812.0,1363920.0,6129.0,6114.0,6114.0,6033.0,6033.0,248.40871267743515,237.22996401701013,240.23748773307165,226.0765788165092
122,大安區,虎嘯里,1454520.0,1405781.0,1492580.0,1508316.0,3759.0,3767.0,3791.0,3813.0,3813.0,386.94333599361534,373.1831696310061,393.7166974413084,395.57199055861525
123,大安區,光信里,1629681.0,1564240.0,1572970.0,1535969.0,8269.0,8265.0,8296.0,8313.0,8313.0,197.08320232192526,189.26073805202662,189.60583413693345,184.76711175267653
124,大安區,黎孝里,2074679.0,1951096.0,2010979.0,1874033.0,7712.0,7799.0,7810.0,7897.0,7897.0,269.0195798755187,250.1725862290037,257.4877080665813,237.30948461441054
125,大安區,華聲里,1791535.0,1688901.0,1649526.0,1567566.0,4577.0,4556.0,4556.0,4518.0,4518.0,391.42123661787195,370.6982001755926,362.05575065847233,346.9601593625498
126,大安區,正聲里,2016254.0,1831193.0,1819960.0,1781751.0,5232.0,5207.0,5157.0,5201.0,5201.0,385.36964831804283,351.67908584597654,352.91060694202054,342.57854258796385
