,lon,lat,T_11_0,T_11_1,T_11_2,T_11_3,T_11_4,T_11_5,T_11_6,T_11_7,T_11_8,T_11_9,T_11_10,T_11_11,T_11_12,T_11_13,T_11_14,T_11_15,T_11_16,T_11_17,T_11_18,T_11_19,T_11_20,T_11_21,T_11_22,T_11_23,T_12_0,T_12_1,T_12_2,T_12_3,T_12_4,T_12_5,T_12_6,T_12_7,T_12_8,T_12_9,T_12_10,T_12_11,T_12_12,T_12_13,T_12_14,T_12_15,T_12_16,T_12_17,T_12_18,T_12_19,T_12_20,T_12_21,T_12_22,T_12_23,T_13_0,T_13_1,T_13_2,T_13_3,T_13_4,T_13_5,T_13_6,T_13_7,T_13_8,T_13_9,T_13_10,T_13_11,T_13_12,T_13_13,T_13_14,T_13_15,T_13_16,T_13_17,T_13_18,T_13_19,T_13_20,T_13_21,T_13_22,T_13_23,T_14_0,T_14_1,T_14_2,T_14_3,T_14_4,T_14_5,T_14_6,T_14_7,T_14_8,T_14_9,T_14_10,T_14_11,T_14_12,T_14_13,T_14_14,T_14_15,T_14_16,T_14_17,T_14_18,T_14_19,T_14_20,T_14_21,T_14_22,T_14_23
25.150337_121.53259,121.53259,25.150337,19.4182468261718,19.08851538085926,18.962093261718643,19.030925048828035,18.88972143554679,18.78694555664053,19.504129394531237,27.095724121093884,34.1985854492187,38.13179956054679,41.3313308105467,43.80870385742172,43.61762841796872,41.29881616210922,39.317346923828296,37.16619897460936,33.08943627929676,28.359822021484423,23.97809545898435,20.47485693359371,19.89672949218741,19.73670629882804,19.552425292968643,19.53825170898429,19.603909667968725,19.347797607421818,19.27924780273433,19.063093017578044,18.975334228515543,18.75142919921864,19.75634863281237,26.616723876953237,33.23878930664051,38.835027099609285,41.36321923828119,42.62755151367187,40.00947412109372,38.842826416015775,37.67051293945296,35.241191650390455,31.701910644531367,27.031128173828257,22.506042236327996,20.41277075195311,19.95946630859371,19.786246093749952,19.832840332031218,19.557659667968704,19.67591162109369,19.67201025390621,19.4518735351562,19.47191870117184,19.16342016601557,19.038906005859307,20.06689794921863,27.391373535156227,33.506948486328056,37.832434570312685,38.750954833984366,39.92956567382796,41.57296655273432,41.90284570312487,41.89081445312485,40.79863427734374,35.62987695312496,30.13561791992192,24.450363525390557,21.070864013671752,20.38015234374997,20.060281738281198,20.15841284179685,19.83619238281245,20.100679687499994,20.04199316406249,19.80132788085935,19.589552978515588,19.39666723632807,18.9472226562499,19.93001367187504,26.640647216796896,31.826739746093835,35.234378906249965,37.61519433593733,37.995938964843646,38.46691308593736,40.02457177734371,40.146574951171765,39.07084619140637,35.632954833984535,29.841078125000102,24.941548828124947,21.635394042968688,21.21543798828117,20.9333542480468,20.464701904296746,20.25337963867193
25.150398_121.55316,121.55316,25.150398,18.497028564453068,18.17482397460928,18.133293212890543,18.11736669921868,17.93622290039055,18.053434814453063,18.410009521484344,26.246705566406245,34.49724267578114,36.90936303710931,40.5394155273437,43.00709374999997,40.749211669921785,38.621512695312425,36.41956689453118,34.725271728515715,30.93806420898449,27.02598535156253,22.68991308593745,19.374249023437454,18.83148168945303,18.601164306640527,18.49013891601552,18.531653808593685,18.68787451171873,18.44623754882807,18.46054541015621,18.167707275390544,18.05524877929679,17.85128149414051,18.722736816406336,24.34436181640631,30.2628701171876,36.09527490234359,38.427713867187386,39.70435571289056,37.17928124999988,35.93421533203118,34.78830590820308,33.68711816406241,30.02997583007817,25.148670898437512,21.432238525390485,19.17133764648433,19.02088720703121,18.806489013671825,18.70557470703119,18.62279272460932,18.805251220703088,18.86491845703125,18.54492651367184,18.535777343749988,18.52374365234374,18.31466162109372,19.186441406249905,26.323813720703264,32.36692895507808,36.05553979492182,38.52848046875,39.70462060546858,41.91037622070298,41.596402832031146,40.519742675781146,38.221172119140505,33.352262207031245,28.765409179687506,23.27466772460928,20.12555639648427,19.488747314453104,19.12206152343745,19.32168652343751,19.016863769531227,19.41693579101551,19.242045654296746,19.08571142578111,18.743001464843736,18.385589355468696,17.890192626953013,18.932468017578124,24.898949218750065,29.667616210937567,33.21575585937495,35.860295654296834,37.08917138671859,38.24625024414049,40.22247705078112,39.94722314453114,37.65215722656235,34.85960961914056,28.81681176757825,23.87430883789057,20.87202148437502,20.586010498046868,20.53714819335924,20.10210546874996,19.66076757812491
25.150452_121.57376,121.57376,25.150452,18.43862646484361,18.143754638671847,18.219006103515618,18.15415747070312,18.117148437500006,18.128309082031247,18.48629003906238,26.19345117187505,33.249566894531114,36.1589853515626,38.91505029296873,40.10101098632797,37.182964111328005,36.18377343749985,34.33411523437499,33.173240966796925,29.98773461914069,25.972013183593877,22.13525488281245,19.17160253906249,18.70954565429683,18.538302978515585,18.521531738281222,18.664783691406114,18.401653808593743,18.38026098632812,18.32681298828128,18.028854736328093,17.976169189453085,17.897503417968704,18.6407236328124,23.122847656249963,28.649990478515704,34.24590600585928,35.80656884765614,37.05049829101555,35.576921630859225,34.39465234374989,33.73971069335958,32.105842529296915,28.31273095703129,23.56031713867176,20.71684667968748,18.711762451171825,18.83804174804685,18.60961767578123,18.367353271484333,18.339371093749968,19.056070312499905,19.02685888671867,18.444728271484475,18.25353002929693,18.479535888671755,18.0533420410156,18.793993896484277,25.488379150390703,32.14243798828126,36.70362329101556,39.02536035156248,40.325945068359374,40.359598632812336,40.56471826171873,38.45204858398435,35.8630141601561,31.75879785156251,27.660670410156325,22.15948095703122,19.75819799804678,19.42114599609363,19.06058569335924,19.382297119140546,19.257500976562422,18.931062988281127,18.60791235351562,18.31452612304683,18.05281103515618,17.684780029296768,17.378521972656337,18.125820068359307,23.81059912109374,28.76169091796889,32.741581054687465,36.116918457031375,38.75927880859373,41.13725610351557,40.55942285156236,39.39530786132799,37.29187768554687,33.03391015624996,28.47625512695313,23.53662939453123,20.465766845703214,20.238903564453228,19.81647192382809,19.53515478515619,19.41503637695306
25.150513_121.59433,121.59433,25.150513,19.570101074218744,19.126491455078057,18.98408178710929,18.822487548828025,18.77345434570302,18.53583593749986,19.13764990234368,27.255662353515586,32.73922143554674,35.745573974609364,38.75491601562492,38.2114638671874,35.91701684570309,35.65712304687499,34.58233886718757,33.25686303710923,30.683784423828246,26.672029052734395,22.62847631835935,19.82788061523428,19.42506201171863,19.453299316406163,19.60610083007808,19.71940405273437,19.10705419921865,19.22206274414056,19.347995361328085,18.88005346679677,18.639697021484235,18.469821777343817,19.59789160156249,24.59818994140636,29.509864013671848,34.49933007812493,36.01911645507805,36.06882836914061,35.47945581054679,34.86015649414047,34.00372119140634,32.45267114257807,28.87247583007821,24.404944824218724,21.23506567382799,19.29041870117193,19.414902099609264,19.3243173828124,19.084332031249875,18.98494604492175,19.38287695312492,18.79645605468736,18.804079345703,18.511913818359368,18.53075415039062,18.12756201171869,18.92136572265612,26.145218750000115,33.43607934570309,39.032473388671846,40.1611196289061,40.4818081054686,39.00980859374997,39.51775781249985,37.96261499023432,35.6239650878906,31.895456787109502,27.76001611328129,22.50783178710936,20.270308593749963,20.224385742187486,19.918066162109344,20.278923095703004,20.14155249023425,18.6900034179687,18.41137915039054,18.03925634765612,17.99410009765612,17.738287597656306,17.555937255859355,18.44939916992181,24.713048339843784,30.312576904296783,34.76545312499988,38.72495263671875,42.311623779296816,42.41967553710932,39.29921899414059,38.362114501953045,35.992398925781146,32.57841943359364,28.65188330078115,23.716781982421843,20.82243139648425,20.153537353515585,19.37038061523424,19.051738037109363,18.941445068359357
25.15055_121.6149,121.6149,25.15055,19.691882080078024,19.60383764648427,19.346070312499872,19.194789306640725,19.076855224609368,19.01689794921874,19.78927099609368,28.507591796875065,32.834176269531426,36.9614125976562,39.05458886718737,37.59920556640622,35.755387207031205,35.6087355957031,35.3936892089842,34.09646142578111,31.305304199218828,27.663282714843778,23.726418212890486,20.867107910156204,20.575175537109324,20.539639648437475,20.42218481445309,19.87360937499992,19.72359106445303,20.00292089843745,19.835416015624936,19.42969091796863,19.106182617187493,19.193754638671734,20.04462255859372,26.38818872070324,30.910185791015717,35.13201318359371,36.49152490234374,36.15461206054681,35.83911987304689,35.564823242187366,35.02297021484373,33.756596923828084,30.48961450195318,26.25974145507824,22.280805419921798,20.2432529296874,20.115386718749907,20.17076025390617,19.861049560546768,19.82117651367178,19.63190649414049,19.16654028320309,19.22112280273437,18.917511962890572,18.83358618164057,18.537383789062407,19.47377392578135,27.846018310546967,35.360953613281225,40.531524902343634,41.169438720702985,40.37183129882799,39.79345434570332,39.998294921874965,38.39520898437485,36.36934106445312,33.01935571289062,28.593165527343785,23.715560058593635,21.439853271484257,21.167154296874862,20.84427392578127,20.61303808593749,19.99526098632804,19.377035888671827,18.999371093749915,18.72212011718738,18.79200903320302,18.70130224609365,18.613796142578018,19.57668798828111,26.87310571289071,32.85974877929677,37.5825417480468,41.6139138183592,42.63465722656237,40.49884667968741,38.10381738281245,38.02114648437495,35.93282739257798,32.61536889648429,28.439673095703117,24.491064208984344,21.46705053710924,20.46974462890615,19.87445898437498,19.576570800781205,19.438140624999946
25.150612_121.63547,121.63547,25.150612,20.160806640624862,20.150361083984247,19.91057202148448,19.73535253906249,19.672627929687486,19.690412353515622,20.591757568359327,29.266809326171945,33.94093164062497,38.69961791992195,39.31782739257813,37.82705834960925,36.20418237304671,36.427640625,36.30044580078109,35.26536425781256,32.50016748046868,28.82146508789069,24.68190771484363,21.521504882812447,21.331351074218706,21.084737304687447,20.84363134765617,20.359041503906127,20.11243994140613,20.310972656249906,20.268881591796788,19.87537573242174,19.684653076171863,19.70986669921861,20.57545263671871,27.91850488281258,32.21741723632811,35.76767602539065,37.59734887695307,37.23430322265614,36.81823876953123,36.680411621093576,36.08137963867181,34.590835205078086,31.454962402343828,27.32666772460938,23.163929199218693,20.969269775390536,20.75490332031241,20.73860937499992,20.40241918945301,20.36322607421864,20.311269287109244,19.93285131835936,19.86780981445312,19.480315917968696,19.28658544921868,19.127605957031165,20.146332763671747,29.189599853515656,35.149930664062495,41.2509536132812,41.4017495117188,41.022818847656175,40.39388452148429,40.191935058593685,39.12596215820303,37.75109277343741,34.203496337890584,29.50782739257816,24.671669677734275,22.108136962890505,21.72921801757822,21.477552246093747,21.087681640624965,20.48312963867177,20.15728124999996,19.817592529296807,19.63739233398429,19.70956152343744,19.692117675781198,19.634380859374957,20.526042236328035,27.647044921875096,33.7966018066405,39.265189453124975,43.09043603515617,41.75439135742204,39.74519067382795,38.70848388671879,38.78866967773434,36.84198876953109,33.31150903320298,29.208510986328065,25.128815673828075,21.921923583984352,21.04492285156237,20.57245458984372,20.34587866210933,20.170339111328072
25.168594_121.42963,121.42963,25.168594,24.36877294921865,24.230282958984272,24.06245458984364,23.94870581054677,23.90540136718739,23.70394262695301,24.048300537109327,28.77726953125012,34.24386132812486,40.2654128417968,38.2317885742187,36.66931176757801,35.73273461914052,36.1745632324217,37.49996362304684,37.60326928710932,35.61729394531241,32.648320556640535,28.07490087890612,25.44463964843748,25.15491064453121,24.87720434570306,24.83056616210932,24.64764990234368,24.041706298828068,23.83185278320305,23.481602539062383,23.40351538085925,23.687645019531168,23.40021215820301,23.639745849609305,28.196780029296978,34.63119775390612,40.04386010742173,39.45860009765608,38.201982666015525,37.05151269531244,37.16321191406247,37.84968652343736,38.80498193359359,35.49015161132802,31.99228662109379,26.15922949218748,24.547106689453063,24.318090576171805,24.21572485351556,24.102218994140557,24.00458227539055,24.191161865234243,24.057178710937364,24.149224609374883,24.086949218749886,23.971803955078,23.851950439453,24.54116064453125,29.421172119140675,36.98464013671868,38.9922788085938,38.147514404297056,36.87675195312488,36.45979882812498,36.535930419921854,36.91622460937491,36.805948730468685,35.403864501953166,31.66207177734381,26.954682373046747,25.354830078124955,24.96745092773429,24.658014892578013,24.426891845703,24.350445312499875,24.72443945312492,24.61880712890617,24.51737524414053,24.41302587890616,24.31258154296866,24.148548339843654,24.61403295898436,29.433254638671915,35.63850976562506,37.21156762695306,37.05184887695331,34.85701928710924,33.974748779296725,34.301543212890614,34.72177636718741,34.48039331054683,33.28157617187483,30.799770751953204,27.110025390624862,25.580593017578096,25.336142333984327,25.12128515624994,24.871738037109296,24.79191381835929
25.16867_121.450226,121.450226,25.16867,24.015376953124893,23.85499609374989,23.585837158203,23.480127929687388,23.347945312499885,23.05273535156237,23.51562475585932,29.002855468750003,34.70488305664047,40.72001196289063,40.60398583984367,38.70509912109368,38.21929467773423,38.5117409667967,38.73918847656248,38.67577661132808,36.27042871093747,32.9548818359375,28.08777319335934,25.410971435546827,25.06231665039057,24.71699560546868,24.56800878906243,24.40503515624993,23.75249853515618,23.48330786132804,23.092154296874877,22.88361425781236,22.91524511718738,22.671852783202983,22.94647192382803,27.993558593750084,34.72282739257807,41.092497802734215,40.98577294921871,39.870488525390485,38.91553735351551,39.18486474609364,39.79059838867186,39.64951074218746,36.09760522460936,31.6269460449219,26.427472900390583,24.54833959960928,24.176175292968647,24.11817602539054,24.07252661132806,24.004231933593697,23.64043432617187,23.489047607421877,23.398348144531244,23.37712377929673,23.115575683593757,22.867992919921868,23.62414892578121,29.31699975585944,37.32202539062492,39.87343652343747,39.61228417968744,39.03669213867176,38.98187768554679,38.93366235351557,39.18029931640613,38.98144311523427,36.99401757812484,33.1253981933593,26.960278808593756,25.09697851562492,24.74653051757803,24.31154150390611,24.0428547363282,23.861809082031293,24.40030004882804,24.36958349609368,24.13443212890617,23.881336425781157,23.75995825195303,23.38790869140612,24.018692382812468,29.31657739257817,36.016458984374985,38.70442773437483,38.7800417480468,37.0044167480468,36.1761855468749,36.58185083007795,36.95490258789057,36.45734765624983,35.458292480468586,31.95530981445313,27.652388671874885,25.74199926757809,25.32742163085932,24.9638815917968,24.68665624999991,24.54682592773429
25.168747_121.470795,121.470795,25.168747,21.451031249999996,21.270159667968727,21.22870703124998,20.98283544921872,20.837865966796844,20.53181127929683,21.394645751953004,28.76453515625013,34.966799560546846,40.93936059570306,42.0094313964842,40.70590478515617,38.18972314453111,39.0319851074218,38.92304956054679,38.06794458007795,34.82910180664061,30.684890380859407,26.035207275390533,22.627780517578007,22.374870361328004,22.34259008789053,21.983510498046744,21.90369970703113,21.4345822753905,21.11042578125,20.940093749999985,20.82451269531248,20.69036718749998,20.61865698242184,21.23729101562489,27.96272851562509,35.03503198242172,41.08466455078124,41.79482568359371,40.78111840820296,39.33704980468747,39.99299096679676,40.04262841796861,38.75981591796859,34.80806542968743,29.39308862304697,24.557577880859327,22.091366943359237,21.74590185546874,21.639233154296868,21.622536376952983,21.54439550781238,21.353971923828063,21.32147436523433,21.160367187499936,21.169389404296847,21.001254638671835,20.786470703124955,21.72328710937491,29.832225830078023,36.66703271484359,40.23149560546864,40.29906030273437,40.11914331054675,39.66354760742184,39.56297607421879,39.529582763671854,39.19110986328124,36.90811181640623,31.16533471679701,25.48231787109361,22.8301376953124,22.449330810546744,21.996567138671843,21.787684082031216,21.56348852539058,21.70323828124999,21.756956542968613,21.489345703125,21.32808447265624,21.23357153320311,20.94348486328121,21.809358886718663,29.04424829101563,36.0809389648437,39.078958984374935,39.3608779296875,37.95536889648433,37.05880639648432,37.5837429199217,37.56618139648448,36.98084374999989,35.23795434570312,31.08788110351572,26.495469726562472,23.40363012695309,22.854917968749906,22.509006103515507,22.177727539062527,21.982743164062544
25.168823_121.49136,121.49136,25.168823,19.49250830078118,19.30279638671866,19.23591528320305,19.09990820312492,19.020003417968677,18.78330419921865,19.64287451171874,26.91700708007824,32.78782006835955,37.034856201171785,41.92366723632795,40.74443994140616,37.65585717773434,37.253507324218646,36.87347192382807,36.02790795898424,32.57048852539052,28.02732690429694,23.76558447265624,20.55203833007809,20.235025390624944,20.178921874999972,19.879563964843683,19.73620458984369,19.553128417968725,19.322236083984325,19.172046874999943,19.094654296874943,19.092436279296816,18.97936621093743,19.71113256835925,26.186810546875066,33.05515405273427,37.62228051757803,41.73650170898436,40.75149194335923,38.89685937499989,39.566129394531245,38.72942041015619,35.92255883789045,32.420366455078096,27.10071801757814,22.42454077148425,20.184540771484325,19.822594970703047,19.694012207031165,19.743337158203072,19.7791721191406,19.428248046874888,19.45507910156241,19.460594238281168,19.42859716796869,19.35765600585932,19.385097412109342,20.236929687499916,28.059109130859493,34.200820556640586,38.201261230468646,38.25631616210936,38.635686279296834,38.23478662109361,38.52745629882796,37.80379052734369,37.03428979492172,34.55057763671864,29.129895263671976,23.719233154296923,20.9168376464844,20.280811523437443,19.938138183593647,19.7554697265624,19.542221435546764,20.16132666015624,20.252992919921752,20.123351806640493,20.00954443359363,20.0691904296874,19.894516357421764,20.762798828124996,28.19169335937514,32.47562158203116,35.51188867187485,36.79806909179679,35.96968041992184,35.53002465820298,35.43495141601549,35.40669091796862,35.051236816406146,32.305960937499975,28.962777343750048,24.68903906249996,21.61752050781244,21.11127050781238,20.86328222656237,20.470479492187486,20.403547119140622
25.168869_121.51196,121.51196,25.168869,18.0276218261718,17.860401367187404,17.859043945312425,17.85448950195306,17.8742075195312,17.681322998046813,18.355500732421937,25.1650441894532,30.731939941406328,33.94906640624998,37.23129418945295,40.49170678710922,40.73226464843736,38.51930566406244,36.5099099121093,34.6354946289061,31.23211328125012,25.90514062500013,21.833914550781163,18.95031591796869,18.416622070312396,18.38001684570304,18.16846289062489,18.03399633789053,18.29714453124997,18.106048339843696,17.984364990234322,17.968891357421818,17.88794775390619,17.77626074218743,18.55524999999988,23.53217553710939,29.192793212890653,33.58910058593749,38.01272021484376,40.62733422851559,40.47810449218736,38.80507958984382,36.90330102539061,33.13131982421862,29.567335449218817,24.140121826171843,20.479358886718693,18.692967285156172,18.36425878906241,18.26430029296865,18.300280517578063,18.466844238281222,18.338427490234317,18.42394506835934,18.57824584960945,18.35976416015625,18.244834960937496,18.323110107421744,19.21070654296871,26.345838867187567,32.046466308593814,36.563066650390525,36.55293408203133,38.02727685546871,39.86230249023422,39.77854760742174,39.13313867187498,38.535599609374856,33.912662597656166,27.78417626953137,22.170367187499977,19.45959814453125,18.83692968749993,18.471596435546772,18.42273168945304,18.31689672851554,19.727122558593734,19.90969213867176,19.54910131835938,18.68666113281239,18.39941186523448,18.04122534179685,18.714948486328005,24.187357421875053,29.030525146484457,32.34269677734371,34.79298974609373,35.83451684570299,35.67570947265619,36.06401147460923,36.09095239257796,35.24724877929683,32.34617333984372,26.83824609375009,22.830195068359263,20.40617651367185,20.012055419921825,19.90559179687496,19.603798583984315,19.755723632812472
25.16896_121.53253,121.53253,25.16896,18.052293457031222,17.80036352539057,17.885342773437475,17.944469970703118,17.935369140625088,17.948160156249866,18.45472387695304,25.0202041015626,30.591706787109477,34.05956689453115,36.07220312500012,38.043119140624896,37.82163085937516,36.31921533203118,34.85005517578124,33.00198876953116,29.64002221679696,24.626040039062463,21.32734716796864,18.809240478515598,18.22407080078116,18.21193090820306,18.142626708984317,18.059369873046837,17.94579321289058,17.751026367187443,17.929239257812483,17.760777343749965,17.71245703124996,17.583781494140574,18.36163305664053,22.42213110351554,27.81633691406252,33.32769799804686,35.59343505859394,37.49064355468742,35.817572265624904,34.51735986328121,32.87232812499987,31.14287377929689,27.444099365234496,22.46947973632806,19.854970458984283,18.49225805664057,18.291351074218696,18.06788671874993,17.994769042968688,18.060958007812463,18.55317114257799,18.630967773437398,18.42578588867176,18.494438232421796,18.40610693359365,18.02222509765611,18.703514160156168,25.7916286621094,31.39509179687502,35.71271850585954,36.19682763671859,38.15152612304678,40.70177270507796,41.994399658203086,40.27233544921865,36.8110122070312,32.13000756835947,26.99616235351567,22.01116748046877,19.452419189453018,18.902426513671863,18.69006201171873,18.823598388671744,18.61361425781236,19.10669653320306,18.66163427734363,18.218157714843727,17.837746337890565,17.533254150390533,17.19263769531237,17.845057128906177,23.030932373046813,27.836454101562584,31.2536000976563,34.18000878906236,36.017850585937495,37.21075561523452,39.47062036132807,38.67674340820298,37.85488183593747,34.202799316406086,27.280476318359423,22.459931396484247,20.098366455078104,19.616077636718693,19.31900244140617,19.35999487304682,19.673423828125
25.169006_121.5531,121.5531,25.169006,18.444882568359272,18.093351806640488,18.366863769531165,18.489714111328063,18.46154638671869,18.697479003906235,19.328174804687404,25.70097558593754,32.48455957031243,35.98749536132807,38.06061791992171,38.39328027343733,36.26973046874991,34.693150390625064,33.39243554687484,31.59107202148442,28.54429223632822,23.95172949218744,21.32667089843741,19.09690405273425,18.600728515624983,18.52607397460948,18.37814404296876,18.39436010742175,18.12726049804687,17.993185791015616,18.28611914062489,18.18903051757801,18.137350830078,18.092085937499885,18.894329589843743,22.676840576171827,27.920089355468782,32.924725585937374,34.79125756835937,35.21206811523435,33.87580834960924,32.776410156249874,31.481583496093823,29.79516503906242,26.03288598632821,22.110318359374897,19.951331542968685,18.6212033691406,18.577550781250004,18.476953613281317,18.171476806640605,18.196384033203124,18.941921142578057,18.963952392578086,18.904312499999968,18.797564453124977,18.53181372070305,17.96150366210947,18.655621093749915,25.397832275390737,31.789349609375066,36.99333520507812,39.825492187499925,40.82859521484372,39.43384790039051,39.427520996093634,37.32391381835926,34.38215258789082,30.96760034179701,27.24236962890634,22.216353515624885,19.479604248046783,19.138901123046764,19.002988037109272,19.32675634765621,18.802834228515525,18.22668676757808,17.98517553710931,17.73290991210928,17.423443359374875,17.182949951171928,16.947364257812474,17.629560302734255,22.72640112304675,27.763343750000043,31.670050292968828,35.27100732421863,38.49778710937491,40.55177880859368,39.582437988281136,37.65784570312484,36.70942285156248,31.339376464843767,27.05323754882816,22.650785888671777,19.599944824218657,18.860870117187485,18.58544165039058,18.383587402343704,18.540630859374996
25.169067_121.57367,121.57367,25.169067,18.39638037109361,18.370536865234254,18.415094970703013,18.416003173828024,18.178516601562364,18.06613671875002,18.61512548828117,26.05899804687508,33.4956020507812,36.78012231445295,38.13955346679673,36.67805322265622,35.278264404296735,34.518711914062564,32.99172143554675,31.826626220703204,28.790304199218884,24.45360449218759,21.47846044921868,19.495281738281165,19.107698730468627,18.70529248046876,18.73723120117173,18.41955810546878,18.834327148437435,18.60235693359366,18.86159643554684,18.689311279296824,18.785311035156205,18.817522949218727,18.909451660156225,23.845733886718843,28.72325830078139,33.416419921875,34.51712426757799,34.13086083984373,33.418181396484314,32.79794824218736,31.689110351562604,29.80037597656244,25.718360839843797,22.607590087890596,20.42082006835937,19.27014990234365,19.25925390624993,19.41405126953123,18.862417968749916,18.851547607421804,18.596320800781275,18.33354711914061,18.151211914062475,18.142547363281235,17.988008789062455,17.674738525390552,18.436162597656335,25.20762475585944,32.109740234375046,36.70258691406238,39.88308984374992,39.454289794921735,36.9554055175781,36.720694580078245,36.015543457031185,34.060771728515505,31.52867700195318,27.49052636718762,21.893208984374983,19.233083740234413,18.825956787109355,18.707488769531235,18.84113378906236,18.334739746093707,17.99569067382801,17.80189306640613,17.482587646484372,17.25420751953122,17.12615454101559,16.980243896484318,17.445098632812485,23.026963867187398,28.361168457031354,33.041058593749874,37.97286035156248,40.63775537109364,39.45271020507805,36.570317626952985,36.03751123046871,34.86317895507806,30.93322290039074,26.43529199218759,22.97192846679684,19.53278906249988,18.87181616210932,18.39400122070303,18.203699707031134,18.16493627929678
25.169128_121.59427,121.59427,25.169128,18.87678930664053,18.70009008789052,18.685585693359275,18.528793701171764,18.408265136718622,18.271920166015686,18.977028564453065,26.336257568359446,32.26604516601563,35.227671875000006,37.15653833007804,36.239212890624906,35.54171899414045,35.39800195312488,34.55866601562483,32.98701806640619,29.85369897460947,25.76274682617201,22.112811035156227,19.923020996093683,19.57870703124992,19.1223361816405,19.203610595703022,19.017129882812405,19.770614990234264,19.60774755859362,19.10243017578121,18.682167724609275,18.931750244140563,18.698162597656165,19.212491210937475,24.18898706054697,29.30550439453128,33.862003417968715,34.63142846679676,34.34322167968748,34.57718286132809,33.736076904296795,33.13304467773422,31.00053515624989,27.2087258300782,23.4702744140624,21.179791015624915,19.869610351562454,20.00114257812505,20.105983642578018,19.949692138671764,19.863561767578016,18.919352783203,18.650388183593787,18.482872070312496,18.27344335937497,18.190208496093707,17.822532714843668,18.642209228515483,25.85080590820324,33.90181494140628,38.85750634765617,39.74618798828107,38.48513452148428,38.23897119140624,37.67717431640614,36.36899072265617,35.117960449218685,32.0050734863282,27.705895019531354,21.96973974609371,19.47432226562486,19.13219458007812,19.06177124023444,19.088898681640497,18.785535644531247,18.34259252929679,18.19135595703116,17.856019042968622,17.647017333984483,17.36864355468749,17.39797607421875,18.017203124999916,24.48681420898442,30.45903710937506,35.361063476562386,40.71987573242178,41.71061425781242,39.99576318359361,37.799237304687374,37.28847558593747,33.96368066406245,31.564433837890643,27.405136962890666,22.963534912109296,19.827500976562398,19.285380615234363,18.80788061523432,18.58131445312493,18.54803076171868
25.169197_121.61484,121.61484,25.169197,19.577428955078016,19.641763671874905,19.523487304687404,19.29830175781238,19.17035864257799,19.176919921874862,19.93427832031246,27.650287109375125,32.109828125000035,35.39396020507812,36.73706298828132,36.1751931152343,35.62917138671858,35.61597680664046,35.27943261718742,33.539262939452975,30.8396047363282,27.47008691406257,23.28200878906252,21.11341528320312,20.97835058593736,20.32372045898432,20.188014892578057,19.816031249999916,19.88306494140619,19.99669897460934,19.8468930664062,19.58453466796866,19.50703833007803,19.45322607421865,20.14071508789063,25.824300781250056,30.493076416015693,34.018852783203045,35.25604882812495,35.35212182617186,35.11180566406234,34.93789819335925,34.57711328124996,32.91236474609358,29.545899902343887,25.36039697265628,22.08559790039056,20.660751708984343,20.893068603515506,20.65966357421885,20.25988378906247,19.995838378906196,19.64278051757799,19.28996801757811,19.144816650390613,18.894583496093706,18.78797338867182,18.513359130859293,19.43451757812486,27.94915917968764,34.36929589843742,38.7279885253906,39.10706689453123,38.74136499023425,38.65874047851557,38.70502832031243,37.20063134765624,35.92454858398437,32.77495751953121,28.360696044921923,23.26017529296882,20.76123876953119,20.36153173828116,20.235951904296783,19.99157690429678,19.66938208007799,19.332631591796822,19.08786718749993,18.863871826171785,18.880456298828047,18.726952880859297,18.66830786132805,19.567131103515504,27.293958984375028,33.853705078124854,38.6487807617186,41.31831567382813,40.27791674804696,39.2646982421876,38.43445336914058,37.48463037109368,34.80715356445309,32.330760253906256,28.165993896484384,24.06585668945307,20.68409399414054,20.11700024414064,19.737693847656207,19.561373046874955,19.42945410156245
25.16925_121.63544,121.63544,25.16925,20.59500830078136,20.54059790039049,20.45894506835925,20.251735107421972,20.25031201171879,20.105656005859423,21.01425634765621,28.872691894531386,33.930166748046965,37.31647729492176,37.91901879882795,37.046198974609446,36.25377343749999,36.887700439452985,36.48625146484371,35.13820898437504,32.6626601562499,28.895818115234448,24.936581787109272,22.683440917968618,22.016208251953085,21.56233251953118,21.2632626953124,20.78834082031237,20.58154882812489,20.603807128906144,20.56853002929677,20.411830810546768,20.18922827148424,20.189609130859257,20.875270751953096,27.881632324218803,32.28326196289062,35.52468286132799,36.97183618164049,36.66029931640623,36.59187646484374,36.38644921874986,35.88321679687495,34.55192651367183,31.64428247070324,27.6358217773438,23.54034277343748,21.84319067382811,21.471701416015577,21.29266088867181,20.94447851562491,20.783687499999893,20.77934790039049,20.558139160156333,20.3274765625,20.049361328124963,19.845296386718697,19.68934790039056,20.525249999999875,29.37201318359378,35.33603662109375,39.159415527343725,40.152311035156096,40.33351098632799,39.7347438964842,39.47173486328112,38.63342187499999,37.58626245117181,34.366324707031175,29.78275659179693,24.776534179687385,22.360798095703107,21.82879492187494,21.594090332031172,21.26283911132804,20.880972656249877,20.701746582031216,20.47321874999996,20.34551977539057,20.36397802734372,20.242537597656213,20.213295654296854,21.02666967773431,28.34744409179689,35.10697167968735,40.57422265624992,41.44524926757797,40.66002221679687,39.59704345703131,39.20367578124988,38.65348901367183,36.67068994140611,33.57837817382817,29.537245117187528,25.274148925781198,22.190965332031183,21.50560205078133,21.180387939453105,20.968897460937463,20.79932104492184
