,lon,lat,Time-2011-0,Time-2011-1,Time-2011-2,Time-2011-3,Time-2011-4,Time-2011-5,Time-2011-6,Time-2011-7,Time-2011-8,Time-2011-9,Time-2011-10,Time-2011-11,Time-2011-12,Time-2011-13,Time-2011-14,Time-2011-15,Time-2011-16,Time-2011-17,Time-2011-18,Time-2011-19,Time-2011-20,Time-2011-21,Time-2011-22,Time-2011-23,Time-2012-0,Time-2012-1,Time-2012-2,Time-2012-3,Time-2012-4,Time-2012-5,Time-2012-6,Time-2012-7,Time-2012-8,Time-2012-9,Time-2012-10,Time-2012-11,Time-2012-12,Time-2012-13,Time-2012-14,Time-2012-15,Time-2012-16,Time-2012-17,Time-2012-18,Time-2012-19,Time-2012-20,Time-2012-21,Time-2012-22,Time-2012-23,Time-2013-0,Time-2013-1,Time-2013-2,Time-2013-3,Time-2013-4,Time-2013-5,Time-2013-6,Time-2013-7,Time-2013-8,Time-2013-9,Time-2013-10,Time-2013-11,Time-2013-12,Time-2013-13,Time-2013-14,Time-2013-15,Time-2013-16,Time-2013-17,Time-2013-18,Time-2013-19,Time-2013-20,Time-2013-21,Time-2013-22,Time-2013-23,Time-2014-0,Time-2014-1,Time-2014-2,Time-2014-3,Time-2014-4,Time-2014-5,Time-2014-6,Time-2014-7,Time-2014-8,Time-2014-9,Time-2014-10,Time-2014-11,Time-2014-12,Time-2014-13,Time-2014-14,Time-2014-15,Time-2014-16,Time-2014-17,Time-2014-18,Time-2014-19,Time-2014-20,Time-2014-21,Time-2014-22,Time-2014-23
24.96437-121.63605,121.63605,24.96437,19.48780371093745,19.44286474609371,19.447347167968736,19.131081298828104,18.94530859374997,18.56719824218744,20.52369116210936,27.85015893554697,35.26566943359381,40.09508447265608,40.73827294921863,40.33863061523427,40.231424804687485,41.336197753906205,40.691081787109205,37.7084316406249,33.9386049804687,29.1346657714844,24.199794677734268,20.782193603515665,20.219804443359347,19.957988037109324,19.72571508789056,19.6259262695312,19.763782714843693,19.63524389648432,19.55035620117183,19.298238281249947,19.163370117187444,19.04931372070306,21.138066894531335,27.04980615234381,32.72602075195312,36.86934472656243,39.08743554687482,38.882500244140594,37.4977224121093,39.20123315429686,38.148416992187485,36.99027490234364,33.61350244140615,29.054786621093832,24.59300830078136,21.154573730468744,20.415562499999925,20.15077001953117,19.87156347656241,19.63539526367178,19.00428198242178,18.96839086914056,18.81795996093744,18.674119628906183,18.484277099609297,18.08276464843737,20.50360937499998,27.521950927734384,34.05736962890615,39.509731689453126,40.89510156249988,40.971240478515824,38.216224609375,38.90946679687482,39.4074477539061,37.45216455078111,34.39198632812499,29.777682861328056,24.35092382812492,20.604532226562483,19.688641113281165,19.309168457031134,19.37188696289053,19.13171362304678,20.39547216796872,20.381309570312496,20.300912841796904,20.07928564453124,20.001934570312493,19.595735839843705,21.370204833984342,28.4558901367188,34.70813012695301,39.482999511718646,41.898514648437455,41.620462890624935,39.44657617187482,40.75492578124997,39.91866357421862,37.87399682617184,33.73397485351553,29.718996582031213,25.15468115234365,21.62034326171884,21.128152832031237,20.661214355468697,20.511025146484315,20.43409155273432
24.982338-121.43051,121.43051,24.982338,24.30628027343743,23.963003906249916,23.65491552734365,23.44483251953115,23.271463378906155,23.16592626953117,24.498427490234334,30.20081811523444,37.44529687499991,42.0923073730467,43.530130859374985,43.86372949218743,46.32211328124998,47.31261132812499,45.896402832031086,43.27582666015609,39.72536767578132,34.0353515625001,28.72895239257807,26.10890600585932,25.63494726562494,25.323892578124944,25.074932617187454,24.72683691406245,24.80518530273432,24.465604003906183,24.196691650390555,23.84635717773429,23.74072851562493,23.450899414062416,25.054608642578128,31.222440429687506,37.89372338867178,41.03414208984367,42.48084252929672,42.69804101562497,42.56945336914053,43.24224877929671,43.61725732421869,40.35319360351549,37.431498046874935,33.44839013671882,29.08996923828117,26.386216796874933,25.8664499511718,25.51195898437493,25.23239843749993,24.960475830078057,24.18635107421866,23.84517431640616,23.6933835449218,23.394317382812407,23.352320312499927,23.110312255859288,24.8319438476563,32.039640136718745,38.5742312011718,42.52895166015623,44.97421777343741,43.64441674804687,41.65853051757805,42.09325952148422,41.62288476562498,40.86836083984372,36.478288818359225,33.75154443359369,28.28744726562492,26.012233642578057,25.65682714843744,25.298866943359315,24.941432861328057,24.67183081054681,25.21197485351557,24.888710693359315,24.66797583007806,24.40352880859368,24.251753906249924,24.110204833984305,25.74099462890611,32.484194580078054,37.86678247070295,42.41326074218748,43.55799584960935,43.79280419921864,42.50539086914051,43.609956298828,43.74056909179672,41.09479882812483,38.69560571289062,33.76080346679671,29.81128149414058,27.215967773437463,26.525228027343697,26.16072363281244,25.828581298828063,25.549548095703063
24.982422-121.45105,121.45105,24.982422,23.766636718749886,23.429056152343616,23.141353515625084,22.845258544921872,22.679763427734382,22.55804589843756,24.065361083984293,30.425371337890745,37.67989404296896,42.420476318359285,43.68340966796864,44.00913476562484,46.36367333984366,46.62288842773424,45.730923095703126,43.136282470703215,38.84185205078116,33.47805322265611,28.32843359374992,25.710839599609297,25.150383056640543,24.835166992187418,24.428678955078027,24.140408691406147,24.147505859374885,23.76648901367174,23.49794287109361,23.10272436523437,22.939068359374996,22.64274877929685,24.38874731445305,31.00460473632813,37.74519677734365,41.17345239257796,42.58207666015621,42.66781152343741,42.773781982421866,42.97818017578123,42.7665629882814,39.840893798828,36.5860546875002,32.95391748046859,28.494378417968637,25.885589355468657,25.268672851562396,24.91069067382801,24.624567626953013,24.343559326171757,23.628711914062364,23.340910400390488,23.093801757812606,22.85643432617196,22.683050292968822,22.435884765624994,24.18282568359368,32.002199951171896,39.06843041992186,43.15858715820313,45.66937524414055,43.602860351562455,41.45414697265616,41.93823193359393,41.37957299804683,41.47132910156252,37.3606081542967,32.88333886718735,27.660187744140497,25.616315673828044,25.12145971679678,24.66657080078114,24.415007080078027,24.07306494140614,24.619107421874897,24.32814184570302,24.06628759765613,23.812175048828,23.653350585937368,23.488007568359247,25.274991210937475,32.29613549804687,38.06303857421869,42.08309838867186,43.460561767578056,44.20881982421869,41.94749291992179,43.70543481445311,43.099505859374894,40.52563256835922,38.36180566406249,33.32595483398423,29.32220068359368,26.7065122070312,25.95444067382805,25.582427734374907,25.23708959960928,24.953162597656146
24.982498-121.47162,121.47162,24.982498,23.41780737304675,23.16697119140612,22.94892187499986,22.58806616210937,22.402192138671865,22.34048217773441,23.853262695312413,30.584392333984397,38.49428002929688,42.93191430664056,44.76982861328127,45.3702773437499,44.63750024414062,45.37797631835923,44.34716992187504,42.8574697265625,38.15652734374997,33.11698144531235,27.653425048828005,25.105445312499896,24.579892333984272,24.3438193359374,23.96742163085926,23.73147924804676,23.724577392577988,23.44479101562486,23.151979492187547,22.85797338867187,22.69566992187499,22.441436523437485,24.052427734374906,30.30175439453133,36.0800295410156,40.16834985351559,41.99530053710946,41.85180444335937,41.69164941406244,42.71854394531245,41.76011743164053,39.27095483398426,36.16280883789069,32.398136230468715,27.90800415039072,25.387049316406134,24.725707763671743,24.362455810546734,24.08293432617173,23.845612548828203,23.292967041015714,23.057927734375088,22.86349218749986,22.60921850585946,22.44744677734377,22.186493896484365,23.9465280761718,31.58745141601552,37.587728271484565,40.66466455078108,42.99561547851561,41.54034326171864,41.24697900390613,41.31021630859361,41.442700439453,41.0406655273438,37.72862695312489,32.290873046874985,27.16858740234361,25.10451147460928,24.66719213867177,24.207409423828,23.99195776367176,23.64722753906237,24.1799436035155,23.99635107421863,23.717681640624868,23.475339111327983,23.385425781249864,23.210987304687364,24.83080908203119,31.609603515625032,36.86752709960929,40.94509790039056,42.4850844726561,42.9221511230468,42.480045410156166,42.52655908203119,42.48647485351554,40.5245424804687,37.82950610351574,32.960307861327955,28.77396704101553,26.120823730468675,25.399950927734277,25.038008789062385,24.740573486328007,24.485038818359254
24.982574-121.49216,121.49216,24.982574,21.56208105468748,21.420267089843733,21.29933569335936,20.90392431640621,20.724084228515583,20.66744604492185,22.9990378417968,30.519427734375046,38.00765649414048,42.5106838378906,44.86023950195306,44.624663330078114,43.19791333007818,43.76396264648428,43.90811059570312,42.6280288085937,38.64197900390623,32.806753173828106,26.94905615234366,23.627253173828013,23.02415624999989,22.66262060546863,22.198951660156343,21.896811035156272,22.154217285156243,21.922803710937497,21.75871069335937,21.584028076171872,21.501600097656247,21.30915625,23.64660131835934,30.326126953125115,35.953690429687455,39.98762841796869,41.85916284179685,41.89740380859367,41.00654809570312,42.53734033203115,41.68969628906249,39.43414331054681,35.92232568359367,32.201836181640594,27.27614721679676,23.960755371093622,23.2836337890625,22.792707275390622,22.53423193359374,22.24147436523436,21.008409179687437,21.0038364257812,20.805806640624947,20.659526123046824,20.56036352539057,20.45141577148432,23.08382910156244,30.983551269531343,37.56985864257809,41.417700195312655,44.17011499023426,43.09709130859366,42.994854980468624,41.615787597656166,43.00381494140613,41.32403466796859,39.15262475585928,32.03975244140624,26.69927587890618,23.496619628906146,22.836396240234247,22.139977294921906,21.879853271484365,21.37701757812496,22.68742578125008,22.686940673827998,22.46857641601549,22.22111791992173,22.01349194335946,21.844017089843742,24.200491699218706,31.544992919921928,37.17611499023447,41.38716455078124,42.91027490234365,42.75865502929677,42.21794091796866,43.15126367187494,42.497691406250006,40.98165185546872,37.83425561523428,32.81129541015616,28.091724609374943,24.67272802734365,24.0227268066405,23.46463647460943,23.19446484375004,23.030968750000092
24.982628-121.512695,121.512695,24.982628,24.0882333984374,23.89087499999989,23.661921142578013,23.40584692382801,23.324673828124897,23.367579101562427,24.81131079101561,30.92825708007804,38.91365869140646,43.273990722656215,44.58678002929682,45.84263574218741,45.52880273437491,45.01367333984358,44.32649926757805,42.572611328124985,38.81770166015622,33.246207519531175,28.209323486328007,25.816185058593668,25.362206787109297,25.119063476562424,24.741487792968663,24.48526220703117,24.467198242187383,24.21381201171864,23.94607885742176,23.708956054687377,23.49564550781237,23.34822851562488,24.888223632812444,30.62657128906253,36.392009521484205,40.3945534667967,42.11008569335927,42.24504370117205,41.89174218749999,42.779190917968606,42.4881459960936,39.72575952148426,36.84879541015624,33.00521386718736,28.711225341796755,26.21686010742179,25.590136474609277,25.21827856445302,24.91899145507801,24.61366186523426,23.98346411132801,23.82004370117177,23.48828466796863,23.450427001953024,23.344401611328035,23.298606933593668,24.965185302734447,30.936467529296987,39.44234765624996,43.50133691406246,45.371086669922086,44.35309838867171,42.613698974609306,42.19219995117186,43.14789941406238,42.05910668945304,39.09499047851556,32.93901635742176,28.271695312499936,25.735434326171788,25.34107519531241,25.101310791015543,24.70735571289053,24.40740942382803,24.912464355468654,24.72071264648428,24.53583715820303,24.328356689453024,24.142725585937388,23.971857666015516,25.499117187499955,31.69004418945322,38.55138818359365,42.4657045898437,43.823893066406136,43.84763208007798,42.38992944335923,43.96222070312498,42.67119042968745,41.15893334960932,38.3645144042967,34.22746362304678,29.6852719726562,26.899863037109327,26.23385107421868,25.866600097656168,25.594015869140534,25.308024658203035
24.98272-121.533264,121.533264,24.98272,24.18668310546865,23.993393310546764,23.776116699218637,23.42063330078112,23.345878662109254,23.327370361328025,24.741042236328088,31.10832788085939,38.8878395996092,43.05579565429695,44.43818505859372,45.19506860351546,44.756046386718616,44.55711328124991,43.45110009765614,41.62363061523434,37.69647607421872,33.15509179687493,27.925044921875084,25.60101293945303,25.17431616210928,25.032004150390534,24.733632568359283,24.469278320312405,24.491110595703,24.18995092773424,23.90430224609384,23.66206323242188,23.437420410156243,23.29758105468755,24.667760986328016,30.235318847656373,35.59115624999998,39.63322167968747,41.71868310546871,42.016852050781104,41.80308740234375,42.36819360351557,42.234696289062406,39.31697412109369,36.60660058593732,32.872257324218616,28.44678564453111,26.050271972656155,25.522304443359268,25.225326904296764,24.93781958007801,24.6455197753905,24.179605468749905,23.959256347656147,23.84683447265617,23.615020507812407,23.458425048828037,23.269274658203024,24.74377661132808,30.924746337890728,38.82018090820301,42.07603540039048,43.87082299804679,43.15325341796861,41.56030419921868,41.59615991210927,42.14865380859362,41.32409204101548,39.18878198242181,33.06648095703112,28.016274169921772,25.604969238281157,25.125473388671764,24.978726562499897,24.682094482421768,24.46134130859365,24.91810766601552,24.739285644531147,24.52948583984364,24.296907714843627,24.08851904296861,23.84626367187505,25.33332373046866,31.48489526367193,38.235660644531215,42.05431176757796,43.45999902343745,43.19902856445309,41.8061196289062,42.7236806640625,42.16382495117206,40.75126196289063,37.93276147460925,34.06243798828119,29.46253027343743,26.728809570312443,26.04867773437492,25.76887060546866,25.53877661132803,25.27173681640615
24.982765-121.5538,121.5538,24.982765,23.56681616210937,23.391004394531247,23.28792724609383,22.98633154296875,22.933824218750097,22.761322998046957,24.193351806640543,31.15576318359381,38.79640527343749,42.46634179687487,43.8603701171877,44.57597924804676,43.88400781249996,43.89347680664059,42.45788598632811,40.88809472656232,37.25698876953123,32.56658349609371,27.441395019531267,24.96388037109363,24.52317358398425,24.47984228515613,24.22089941406238,23.91159033203112,23.877350830078115,23.60620947265623,23.286166748046835,23.05004003906245,22.873648437499952,22.68323950195308,24.090527099609368,29.47841088867192,35.21167358398438,39.4555434570312,41.75751733398426,41.42376489257802,41.40527319335943,42.10233178710928,41.48822167968748,38.84721337890621,36.08580346679672,32.253434082031234,27.755461181640605,25.351969970703,24.971547607421744,24.71455786132799,24.441637939452985,24.1132236328125,23.582693359375103,23.346400878906262,23.227232177734464,22.964062011718784,22.83835546875011,22.54983618164061,24.167957519531157,31.3976430664063,39.20101464843746,41.85579858398424,43.72821801757802,42.58481347656241,40.45605004882798,41.564603515625,41.2347377929687,40.69800317382804,37.850969482421824,32.47340234374992,27.662342285156157,25.03291113281238,24.406729248046897,24.3105080566407,24.09502783203133,23.91859716796861,24.40748022460924,24.23909521484362,23.96800878906259,23.763756591796906,23.550209716796854,23.271834472656213,24.66444042968753,30.950766845703143,37.99163354492183,42.35460961914053,43.7437902832033,43.12867944335928,41.90961816406233,42.648503662109285,41.68033618164074,40.32301660156249,37.598587890624856,33.437296386718735,28.735936035156136,26.076864990234288,25.35309179687488,25.14333349609363,24.94551733398425,24.767977050781127
24.982841-121.57434,121.57434,24.982841,22.53211401367182,22.34344335937494,22.287447265624955,22.08478124999996,21.95558081054684,21.77782446289058,23.11537695312505,30.51975732421881,38.01780297851566,41.13042016601562,42.30261376953123,42.77831201171863,41.7302404785158,42.15935937499995,41.47034570312499,40.03581103515631,36.66798730468744,31.72854028320316,26.370633300781225,23.813732666015618,23.22686010742183,23.265774902343725,23.133870605468736,22.851030029296847,22.770107177734307,22.61579077148431,22.356113037109296,22.11305761718741,21.926116699218657,21.71800390624989,23.133207763671816,28.67706323242189,34.82178613281244,39.16068017578111,41.40069775390629,41.3520278320312,40.47119165039046,41.047268310546826,40.626859375,38.14296289062494,35.192816406249854,31.350130859375064,26.60687109374994,24.09644140624997,23.78929296874997,23.587997802734343,23.31366308593746,22.996050781249934,22.562726806640583,22.333364013671822,22.22133520507808,21.9953208007812,21.81646582031244,21.5722995605468,22.995102294921843,30.952243896484443,38.13813134765609,40.18508325195299,41.428459228515806,40.96700585937486,38.86613916015624,41.07163964843741,40.61673486328116,39.44783471679686,36.98306420898435,31.448694091796902,26.72384008789051,23.87731054687499,23.121181396484307,23.02320043945306,22.9375717773437,22.752411865234325,23.3381418457031,23.18805639648435,22.93389257812496,22.779085449218705,22.60571020507806,22.35362158203117,23.76092993164059,30.184712158203137,37.47050317382804,41.519829345703045,42.44661767578117,42.40200097656237,40.956827636718586,41.58685205078119,41.0910708007812,39.64641748046871,36.74160302734361,32.33400659179689,27.630536132812587,24.851183837890485,24.12599584960936,23.941689208984357,23.821551269531227,23.69548559570311
24.98288-121.59488,121.59488,24.98288,20.24742041015613,20.16255224609364,19.98419897460927,19.70216284179676,19.580439208984263,19.316031249999877,21.247597412109315,29.60550927734384,36.5983657226561,39.86511254882811,40.98974145507808,41.31911401367175,40.17651586914083,41.2839736328125,41.039457031249945,39.15388696289048,35.73431665039045,30.659387451171984,24.87385034179689,21.951931396484444,21.07676611328117,20.887422851562416,20.8342331542968,20.56519628906241,20.59577856445301,20.367170166015505,20.229769042968627,20.02194189453112,19.853687499999864,19.692392578125094,21.71592138671869,28.11216333007822,34.43742944335936,38.64298120117178,40.48863305664053,40.99307519531242,40.02271118164078,40.25945825195312,39.80531274414049,37.2626645507813,34.1336635742187,30.06040673828135,24.966633056640568,21.90773168945306,21.49551489257804,21.330170654296783,21.00479833984365,20.794722656249885,20.09943701171862,20.01081640624988,19.81974584960925,19.657087158203005,19.43873876953111,19.258496582031253,21.248204101562425,29.309494140624924,36.15356372070315,39.13682958984385,40.40899682617181,41.1317617187499,39.75382836914049,40.07054174804689,40.3725356445311,39.11554589843745,36.15144799804671,30.513883300781373,25.072013916015504,21.822581542968734,20.906672119140516,20.672161621093625,20.533053955078007,20.274718994140493,21.30425512695305,21.10736547851555,20.944867919921798,20.85059912109367,20.68738989257804,20.47516577148427,22.393356689453093,29.528054443359466,36.53888452148424,40.45667993164049,41.77329003906246,42.244963623046864,41.09494042968738,41.349002929687366,40.95327905273425,39.10283837890621,35.28316430664045,30.923738037109395,25.90755957031236,22.692156738281227,22.028490966796813,21.77182348632805,21.611290039062418,21.553066162109307
24.98294-121.61542,121.61542,24.98294,19.70053320312488,19.64728247070301,19.499303955078016,19.192659667968627,19.031220458984247,18.7187863769532,20.741073974609304,29.050254150390685,35.82363916015618,39.472463623046856,40.502761474609336,40.50818872070306,39.80316186523436,41.19773095703115,41.20945703125012,39.00074487304685,34.901684814453,30.27646630859387,24.703416503906144,21.54217749023425,20.52329931640617,20.304717773437407,20.12427587890615,19.94447485351552,20.03784521484363,19.78676367187487,19.72628027343738,19.50362036132799,19.373951171874864,19.23183935546861,21.39699804687497,27.723846679687597,33.879437499999824,38.09849145507805,39.90750390624992,39.84308496093736,38.92190576171868,40.09038720703116,39.12803002929677,37.16229272460931,33.93592065429677,29.52829980468759,24.888990234375,21.505892089843705,20.816800292968647,20.62726538085927,20.27850439453112,20.06720800781236,19.477396728515707,19.41483496093737,19.237640136718618,19.076761230468616,18.83634741210937,18.664507812499977,20.781335205078047,27.999489990234384,35.01391015624996,39.36546777343739,40.70262475585937,41.01278222656236,40.28372827148423,39.80815576171869,40.299138427734334,38.96001245117176,35.53442651367175,30.278490234375003,24.7032236328124,21.227752441406235,20.23636206054676,19.98622412109361,19.87287207031236,19.60698022460942,20.736004394531165,20.53876928710929,20.437796386718663,20.34370214843742,20.16286230468741,19.943903564453013,21.84285742187496,29.154856201171967,35.55343652343748,40.28880615234379,42.12794946289061,42.23380395507802,41.07399560546873,41.205801025390606,41.0499331054687,38.59186303710933,34.45619897460925,30.335062500000014,25.518180908203004,22.14888525390624,21.41564550781243,21.12353491210928,20.95193334960928,20.95105078124991
24.982994-121.63599,121.63599,24.982994,19.62667333984364,19.5951718749999,19.412259277343647,19.05056005859363,18.84590673828112,18.546386474609417,20.659277099609305,28.91720849609377,36.55986474609359,40.19680810546864,40.91243554687493,40.99374780273424,40.47337304687486,41.24814599609365,41.40576928710937,39.06456811523434,34.93701196289051,30.221100097656343,24.791542724609275,21.51693090820301,20.57666113281245,20.39314550781244,20.121849121093668,19.886768554687404,19.94136083984364,19.76240454101551,19.618147949218635,19.38572241210925,19.274017089843618,19.09663671874986,21.36749975585935,27.818868652343845,34.030313964843586,38.26962182617181,40.46050927734359,40.065165039062336,38.99843164062494,39.97199853515622,39.21555322265615,37.66659936523424,34.40308496093734,29.83037988281262,25.249126953124875,21.69667822265625,20.86902197265617,20.5528037109374,20.22957739257801,19.96492529296862,19.329679931640488,19.20903540039049,19.101126464843624,18.89332983398424,18.65290625,18.46149389648435,20.77548071289057,28.15008569335939,35.173209472656225,40.33759545898431,41.3923525390624,41.12484765624989,40.1452761230468,40.36248803710921,40.39720239257808,38.839651123046806,35.28716821289057,30.413919921875014,25.02418676757806,21.17041113281249,20.15834204101552,19.850800537109247,19.768200439453,19.42885034179696,20.634697021484293,20.54834570312493,20.39907446289056,20.256382812499925,20.101281494140547,19.798560546874896,21.800276855468717,29.364515625000102,35.74249291992186,40.60962915039061,42.84126855468738,42.90450952148437,40.63240380859365,40.88607080078112,40.657657714843616,38.8199782714843,34.59805932617173,30.588242431640666,25.75123999023428,22.157703125000037,21.51159033203121,21.08808935546868,20.957389892578043,20.78119970703116
25.000977-121.43042,121.43042,25.000977,24.66089819335932,24.3043259277343,24.005118164062413,23.772421630859288,23.646519531249925,23.56628393554682,24.96326367187504,30.82017114257826,37.24648339843747,41.49352441406246,43.765080810546834,44.46820092773421,46.323038574218735,46.93037011718738,44.62050317382801,42.63901025390622,40.42061303710926,34.26513208007808,28.81422216796871,26.144886230468693,25.76501440429682,25.479206298828068,25.272330078124952,24.989462646484327,24.973667968749925,24.77740332031244,24.42084082031242,24.12176855468742,23.961084960937427,23.83123510742181,25.588182128906144,30.840488525390693,36.595732666015614,40.18642480468742,42.09519067382808,42.74813867187498,42.44914575195307,43.26932641601547,43.637285400390574,40.29021997070302,37.31033593749997,33.50722900390638,29.029648193359264,26.56671728515618,26.13634619140617,25.694786132812418,25.373334716796798,25.11828833007804,24.59333959960931,24.218979248046804,24.07410620117182,23.82748266601557,23.69901586914057,23.469633544921816,25.007871826171964,31.439363037109437,36.784159179687386,41.28780053710921,44.102446533203015,43.60115942382824,40.91252221679673,41.4506704101562,41.14859643554673,41.32823754882801,38.42742944335926,33.99539819335928,28.43146337890618,26.09059179687493,25.80199804687493,25.492144531249934,25.235309814453068,24.983296874999947,25.508991455078068,25.212879394531196,25.01514624023432,24.71087377929681,24.53815405273431,24.391589111328063,26.11115942382801,32.00870629882813,37.69365380859364,42.110296874999854,43.368705078124826,43.85865258789051,42.03723291015623,43.86667968750017,43.6072670898436,41.30780419921872,38.77582788085936,34.36845849609369,29.919325927734334,27.317184814453093,26.739950927734327,26.403736328124943,26.09399267578119,25.79852026367181
25.001053-121.45099,121.45099,25.001053,24.605923828124936,24.21693090820304,23.840440429687398,23.58576025390614,23.4447714843749,23.422642578124925,24.764676269531225,30.64086450195324,37.73121484374987,42.144461914062326,44.060648437499886,45.32771508789048,46.75366113281239,46.76463525390615,45.125772949218735,42.66588769531246,40.01552880859371,33.658145996093616,28.579155029296796,26.07649267578118,25.62947119140618,25.38769140624993,25.114955810546807,24.899513916015565,24.821268066406155,24.50904272460928,24.20271459960927,23.882441162109263,23.72632421874989,23.46309790039051,25.23781982421875,30.51433862304691,36.86079980468743,40.49088403320297,42.53215234374985,43.013054443359295,42.22558496093749,43.371477294921874,43.177311523437695,39.93637231445305,37.12603662109374,33.302141357421725,28.84413671874987,26.48614843749992,25.93520117187491,25.536976074218654,25.2068564453124,24.957303222656147,24.510226806640546,24.129080566406163,23.984063476562422,23.771572021484307,23.58692968749993,23.44488134765618,24.912446044921865,31.70504052734385,38.018473144531086,41.9287490234374,45.14625024414051,43.09310205078117,40.9762954101561,40.72716210937489,41.17594262695297,41.28300561523428,39.01893457031247,33.433827880859404,28.01214819335925,26.08113134765618,25.787378906249927,25.45487036132805,25.22208471679681,24.94947241210932,25.31892309570305,25.02886328124992,24.75703100585929,24.47974584960928,24.36566259765616,24.15051245117178,25.923317626952983,31.850275390624912,37.99568457031267,41.99178369140612,43.34073144531232,44.1396706542967,42.076443115234326,43.79051757812519,43.03941430664058,41.35810327148431,38.80235009765622,34.03522607421874,29.93664038085934,27.22144995117184,26.617898925781198,26.29486791992181,25.953537353515557,25.630791992187422
25.001122-121.47153,121.47153,25.001122,24.57629003906243,24.209463867187413,23.85303442382802,23.59659399414052,23.457079833984277,23.47131933593743,24.8112766113281,30.84495263671889,38.784806152343606,43.20617700195321,44.74255273437494,45.76988305664058,46.14524536132822,46.406985107421846,44.465287109374906,42.30451684570295,40.09345727539055,33.18212792968744,28.353481201171768,25.92567236328117,25.45551855468742,25.24458227539055,24.95795996093742,24.81396093749993,24.711462158203016,24.45778173828115,24.156336425781134,23.787455810546746,23.62019995117175,23.400452636718622,24.926421874999946,30.677929931640687,36.529192138671874,40.84589135742184,42.75502221679688,42.88398217773431,41.57845483398429,43.39151269531247,42.69758203124988,39.9191347656249,36.90171899414067,33.05163476562489,28.728991455077985,26.41390234374992,25.8247666015624,25.38936010742177,25.073816894531134,24.844233154296763,24.510602783203044,24.19630102539054,23.981376708984293,23.783676513671804,23.552879394531168,23.49091284179681,24.911357177734363,31.92057275390638,37.86136376953111,41.92048120117176,44.59724755859374,43.17595239257802,41.25348779296874,41.02807104492192,41.36763208007813,40.78154321289062,38.51392114257799,33.08956323242174,27.943340820312372,25.992577880859297,25.677217773437416,25.300499023437418,25.14556494140618,24.872332519531188,25.212017578124915,24.997052978515544,24.74537329101554,24.447070068359277,24.38809301757804,24.183705810546783,25.776205810546863,31.836692138672014,38.00842797851572,41.88863183593738,43.288794433593935,43.90104516601549,42.05292626953119,43.67475610351545,43.282309814453,41.43053857421865,38.7452102050781,33.99250390624998,29.804097656249947,27.11465795898433,26.47887915039056,26.145054687499925,25.85871801757805,25.55462988281242
